행정동,년분기,주차장면적(면),주차장개수(개소)
망우본동,20242,14770.0,1108.0
망원1동,20191,6982.0,1120.0
망원1동,20192,6982.0,1120.0
망원1동,20193,6982.0,1120.0
망원1동,20194,6982.0,1120.0
망원1동,20201,7893.0,609.0
망원1동,20202,7893.0,609.0
망원1동,20203,7893.0,609.0
망원1동,20204,7893.0,609.0
망원1동,20211,7944.0,615.0
망원1동,20212,7944.0,615.0
망원1동,20213,7944.0,615.0
망원1동,20214,7944.0,615.0
망원1동,20221,9530.0,609.0
망원1동,20222,9530.0,609.0
망원1동,20223,9530.0,609.0
망원1동,20224,9530.0,609.0
망원1동,20231,9511.0,620.0
망원1동,20232,9511.0,620.0
망원1동,20233,9511.0,620.0
망원1동,20234,9511.0,620.0
망원1동,20241,9511.0,620.0
망원1동,20242,9511.0,620.0
망원2동,20191,5684.0,778.0
망원2동,20192,5684.0,778.0
망원2동,20193,5684.0,778.0
망원2동,20194,5684.0,778.0
망원2동,20201,14210.0,146.0
망원2동,20202,14210.0,146.0
망원2동,20203,14210.0,146.0
망원2동,20204,14210.0,146.0
망원2동,20211,14212.0,151.0
망원2동,20212,14212.0,151.0
망원2동,20213,14212.0,151.0
망원2동,20214,14212.0,151.0
망원2동,20221,14095.0,128.0
망원2동,20222,14095.0,128.0
망원2동,20223,14095.0,128.0
망원2동,20224,14095.0,128.0
망원2동,20231,14115.0,130.0
망원2동,20232,14115.0,130.0
망원2동,20233,14115.0,130.0
망원2동,20234,14115.0,130.0
망원2동,20241,14115.0,130.0
망원2동,20242,14115.0,130.0
면목2동,20191,7906.0,1021.0
면목2동,20192,7906.0,1021.0
면목2동,20193,7906.0,1021.0
면목2동,20194,7906.0,1021.0
면목2동,20201,7851.0,1019.0
면목2동,20202,7851.0,1019.0
면목2동,20203,7851.0,1019.0
면목2동,20204,7851.0,1019.0
면목2동,20211,7780.0,1019.0
면목2동,20212,7780.0,1019.0
면목2동,20213,7780.0,1019.0
면목2동,20214,7780.0,1019.0
면목2동,20221,6122.0,833.0
면목2동,20222,6122.0,833.0
면목2동,20223,6122.0,833.0
면목2동,20224,6122.0,833.0
면목2동,20231,6204.0,835.0
면목2동,20232,6204.0,835.0
면목2동,20233,6204.0,835.0
면목2동,20234,6204.0,835.0
면목2동,20241,6204.0,835.0
면목2동,20242,6204.0,835.0
면목3.8동,20191,6591.0,855.0
면목3.8동,20192,6591.0,855.0
면목3.8동,20193,6591.0,855.0
면목3.8동,20194,6591.0,855.0
면목3.8동,20201,6689.0,855.0
면목3.8동,20202,6689.0,855.0
면목3.8동,20203,6689.0,855.0
면목3.8동,20204,6689.0,855.0
면목3.8동,20211,6586.0,853.0
면목3.8동,20212,6586.0,853.0
면목3.8동,20213,6586.0,853.0
면목3.8동,20214,6586.0,853.0
면목3.8동,20221,7070.0,894.0
면목3.8동,20222,7070.0,894.0
면목3.8동,20223,7070.0,894.0
면목3.8동,20224,7070.0,894.0
면목3.8동,20231,6984.0,894.0
면목3.8동,20232,6984.0,894.0
면목3.8동,20233,6984.0,894.0
면목3.8동,20234,6984.0,894.0
면목3.8동,20241,6984.0,894.0
면목3.8동,20242,6984.0,894.0
면목4동,20191,5497.0,553.0
면목4동,20192,5497.0,553.0
면목4동,20193,5497.0,553.0
면목4동,20194,5497.0,553.0
면목4동,20201,5653.0,557.0
면목4동,20202,5653.0,557.0
면목4동,20203,5653.0,557.0
면목4동,20204,5653.0,557.0
면목4동,20211,5586.0,556.0
면목4동,20212,5586.0,556.0
면목4동,20213,5586.0,556.0
면목4동,20214,5586.0,556.0
면목4동,20221,4786.0,583.0
면목4동,20222,4786.0,583.0
면목4동,20223,4786.0,583.0
면목4동,20224,4786.0,583.0
면목4동,20231,4540.0,580.0
면목4동,20232,4540.0,580.0
면목4동,20233,4540.0,580.0
면목4동,20234,4540.0,580.0
면목4동,20241,4540.0,580.0
면목4동,20242,4540.0,580.0
면목5동,20191,4671.0,483.0
면목5동,20192,4671.0,483.0
면목5동,20193,4671.0,483.0
면목5동,20194,4671.0,483.0
면목5동,20201,5333.0,480.0
면목5동,20202,5333.0,480.0
면목5동,20203,5333.0,480.0
면목5동,20204,5333.0,480.0
면목5동,20211,4763.0,481.0
면목5동,20212,4763.0,481.0
면목5동,20213,4763.0,481.0
면목5동,20214,4763.0,481.0
면목5동,20221,7247.0,457.0
면목5동,20222,7247.0,457.0
면목5동,20223,7247.0,457.0
면목5동,20224,7247.0,457.0
면목5동,20231,6901.0,457.0
면목5동,20232,6901.0,457.0
면목5동,20233,6901.0,457.0
면목5동,20234,6901.0,457.0
면목5동,20241,6901.0,457.0
면목5동,20242,6901.0,457.0
면목7동,20191,6576.0,713.0
면목7동,20192,6576.0,713.0
면목7동,20193,6576.0,713.0
면목7동,20194,6576.0,713.0
면목7동,20201,6659.0,717.0
면목7동,20202,6659.0,717.0
면목7동,20203,6659.0,717.0
면목7동,20204,6659.0,717.0
면목7동,20211,6729.0,718.0
면목7동,20212,6729.0,718.0
면목7동,20213,6729.0,718.0
면목7동,20214,6729.0,718.0
면목7동,20221,6840.0,648.0
면목7동,20222,6840.0,648.0
면목7동,20223,6840.0,648.0
면목7동,20224,6840.0,648.0
면목7동,20231,6746.0,647.0
면목7동,20232,6746.0,647.0
면목7동,20233,6746.0,647.0
면목7동,20234,6746.0,647.0
면목7동,20241,6746.0,647.0
면목7동,20242,6746.0,647.0
면목본동,20191,7802.0,1184.0
면목본동,20192,7802.0,1184.0
면목본동,20193,7802.0,1184.0
면목본동,20194,7802.0,1184.0
면목본동,20201,7639.0,1189.0
면목본동,20202,7639.0,1189.0
면목본동,20203,7639.0,1189.0
면목본동,20204,7639.0,1189.0
면목본동,20211,7704.0,1191.0
면목본동,20212,7704.0,1191.0
면목본동,20213,7704.0,1191.0
면목본동,20214,7704.0,1191.0
면목본동,20221,8157.0,1286.0
면목본동,20222,8157.0,1286.0
면목본동,20223,8157.0,1286.0
면목본동,20224,8157.0,1286.0
면목본동,20231,7914.0,1285.0
면목본동,20232,7914.0,1285.0
면목본동,20233,7914.0,1285.0
면목본동,20234,7914.0,1285.0
면목본동,20241,7914.0,1285.0
면목본동,20242,7914.0,1285.0
명동,20191,14470.0,291.0
명동,20192,14470.0,291.0
명동,20193,14470.0,291.0
명동,20194,14470.0,291.0
명동,20201,13938.0,287.0
명동,20202,13938.0,287.0
명동,20203,13938.0,287.0
명동,20204,13938.0,287.0
명동,20211,14869.0,292.0
명동,20212,14869.0,292.0
명동,20213,14869.0,292.0
명동,20214,14869.0,292.0
명동,20221,15101.0,291.0
명동,20222,15101.0,291.0
명동,20223,15101.0,291.0
명동,20224,15101.0,291.0
명동,20231,14973.0,294.0
명동,20232,14973.0,294.0
명동,20233,14973.0,294.0
명동,20234,14973.0,294.0
명동,20241,14973.0,294.0
명동,20242,14973.0,294.0
명일1동,20191,7794.0,588.0
명일1동,20192,7794.0,588.0
명일1동,20193,7794.0,588.0
명일1동,20194,7794.0,588.0
명일1동,20201,7860.0,586.0
명일1동,20202,7860.0,586.0
명일1동,20203,7860.0,586.0
명일1동,20204,7860.0,586.0
명일1동,20211,7880.0,588.0
명일1동,20212,7880.0,588.0
명일1동,20213,7880.0,588.0
명일1동,20214,7880.0,588.0
명일1동,20221,13614.0,488.0
명일1동,20222,13614.0,488.0
명일1동,20223,13614.0,488.0
명일1동,20224,13614.0,488.0
명일1동,20231,13607.0,487.0
명일1동,20232,13607.0,487.0
명일1동,20233,13607.0,487.0
명일1동,20234,13607.0,487.0
명일1동,20241,13607.0,487.0
명일1동,20242,13607.0,487.0
명일2동,20191,7406.0,335.0
명일2동,20192,7406.0,335.0
명일2동,20193,7406.0,335.0
명일2동,20194,7406.0,335.0
명일2동,20201,7668.0,338.0
명일2동,20202,7668.0,338.0
명일2동,20203,7668.0,338.0
명일2동,20204,7668.0,338.0
명일2동,20211,6511.0,376.0
명일2동,20212,6511.0,376.0
명일2동,20213,6511.0,376.0
명일2동,20214,6511.0,376.0
명일2동,20221,6628.0,314.0
명일2동,20222,6628.0,314.0
명일2동,20223,6628.0,314.0
명일2동,20224,6628.0,314.0
명일2동,20231,6711.0,313.0
명일2동,20232,6711.0,313.0
명일2동,20233,6711.0,313.0
명일2동,20234,6711.0,313.0
명일2동,20241,6711.0,313.0
명일2동,20242,6711.0,313.0
목1동,20191,23864.0,259.0
목1동,20192,23864.0,259.0
목1동,20193,23864.0,259.0
목1동,20194,23864.0,259.0
목1동,20201,25004.0,259.0
목1동,20202,25004.0,259.0
목1동,20203,25004.0,259.0
목1동,20204,25004.0,259.0
목1동,20211,22985.0,260.0
목1동,20212,22985.0,260.0
목1동,20213,22985.0,260.0
목1동,20214,22985.0,260.0
목1동,20221,22653.0,261.0
목1동,20222,22653.0,261.0
목1동,20223,22653.0,261.0
목1동,20224,22653.0,261.0
목1동,20231,21795.0,229.0
목1동,20232,21795.0,229.0
목1동,20233,21795.0,229.0
목1동,20234,21795.0,229.0
목1동,20241,21795.0,229.0
목1동,20242,21795.0,229.0
목2동,20191,10525.0,1339.0
목2동,20192,10525.0,1339.0
목2동,20193,10525.0,1339.0
목2동,20194,10525.0,1339.0
목2동,20201,11132.0,1339.0
목2동,20202,11132.0,1339.0
목2동,20203,11132.0,1339.0
목2동,20204,11132.0,1339.0
목2동,20211,11094.0,1339.0
목2동,20212,11094.0,1339.0
목2동,20213,11094.0,1339.0
목2동,20214,11094.0,1339.0
목2동,20221,10032.0,1270.0
목2동,20222,10032.0,1270.0
목2동,20223,10032.0,1270.0
목2동,20224,10032.0,1270.0
목2동,20231,11482.0,1327.0
목2동,20232,11482.0,1327.0
목2동,20233,11482.0,1327.0
목2동,20234,11482.0,1327.0
목2동,20241,11482.0,1327.0
목2동,20242,11482.0,1327.0
목3동,20191,7986.0,953.0
목3동,20192,7986.0,953.0
목3동,20193,7986.0,953.0
목3동,20194,7986.0,953.0
목3동,20201,8176.0,952.0
목3동,20202,8176.0,952.0
목3동,20203,8176.0,952.0
목3동,20204,8176.0,952.0
목3동,20211,8174.0,955.0
목3동,20212,8174.0,955.0
목3동,20213,8174.0,955.0
목3동,20214,8174.0,955.0
목3동,20221,8357.0,895.0
목3동,20222,8357.0,895.0
목3동,20223,8357.0,895.0
목3동,20224,8357.0,895.0
목3동,20231,8507.0,935.0
목3동,20232,8507.0,935.0
목3동,20233,8507.0,935.0
목3동,20234,8507.0,935.0
목3동,20241,8507.0,935.0
목3동,20242,8507.0,935.0
목4동,20191,8336.0,1120.0
목4동,20192,8336.0,1120.0
목4동,20193,8336.0,1120.0
목4동,20194,8336.0,1120.0
목4동,20201,10252.0,1119.0
목4동,20202,10252.0,1119.0
목4동,20203,10252.0,1119.0
목4동,20204,10252.0,1119.0
목4동,20211,10266.0,1119.0
목4동,20212,10266.0,1119.0
목4동,20213,10266.0,1119.0
목4동,20214,10266.0,1119.0
목4동,20221,8332.0,1089.0
목4동,20222,8332.0,1089.0
목4동,20223,8332.0,1089.0
목4동,20224,8332.0,1089.0
목4동,20231,9043.0,1100.0
목4동,20232,9043.0,1100.0
목4동,20233,9043.0,1100.0
목4동,20234,9043.0,1100.0
목4동,20241,9043.0,1100.0
목4동,20242,9043.0,1100.0
목5동,20191,13852.0,74.0
목5동,20192,13852.0,74.0
목5동,20193,13852.0,74.0
목5동,20194,13852.0,74.0
목5동,20201,12180.0,67.0
목5동,20202,12180.0,67.0
목5동,20203,12180.0,67.0
목5동,20204,12180.0,67.0
목5동,20211,12150.0,67.0
목5동,20212,12150.0,67.0
목5동,20213,12150.0,67.0
목5동,20214,12150.0,67.0
목5동,20221,13789.0,62.0
목5동,20222,13789.0,62.0
목5동,20223,13789.0,62.0
목5동,20224,13789.0,62.0
목5동,20231,14168.0,72.0
목5동,20232,14168.0,72.0
목5동,20233,14168.0,72.0
목5동,20234,14168.0,72.0
목5동,20241,14168.0,72.0
목5동,20242,14168.0,72.0
무악동,20191,3249.0,45.0
무악동,20192,3249.0,45.0
무악동,20193,3249.0,45.0
무악동,20194,3249.0,45.0
무악동,20201,3249.0,45.0
무악동,20202,3249.0,45.0
무악동,20203,3249.0,45.0
무악동,20204,3249.0,45.0
무악동,20211,3249.0,45.0
무악동,20212,3249.0,45.0
무악동,20213,3249.0,45.0
무악동,20214,3249.0,45.0
무악동,20221,3185.0,69.0
무악동,20222,3185.0,69.0
무악동,20223,3185.0,69.0
무악동,20224,3185.0,69.0
무악동,20231,3187.0,70.0
무악동,20232,3187.0,70.0
무악동,20233,3187.0,70.0
무악동,20234,3187.0,70.0
무악동,20241,3187.0,70.0
무악동,20242,3187.0,70.0
묵1동,20191,13555.0,1112.0
묵1동,20192,13555.0,1112.0
묵1동,20193,13555.0,1112.0
묵1동,20194,13555.0,1112.0
묵1동,20201,13725.0,1113.0
묵1동,20202,13725.0,1113.0
묵1동,20203,13725.0,1113.0
묵1동,20204,13725.0,1113.0
묵1동,20211,13452.0,1114.0
묵1동,20212,13452.0,1114.0
묵1동,20213,13452.0,1114.0
묵1동,20214,13452.0,1114.0
묵1동,20221,15177.0,1133.0
묵1동,20222,15177.0,1133.0
묵1동,20223,15177.0,1133.0
묵1동,20224,15177.0,1133.0
묵1동,20231,14970.0,1131.0
묵1동,20232,14970.0,1131.0
묵1동,20233,14970.0,1131.0
묵1동,20234,14970.0,1131.0
묵1동,20241,14970.0,1131.0
묵1동,20242,14970.0,1131.0
묵2동,20191,6322.0,872.0
묵2동,20192,6322.0,872.0
묵2동,20193,6322.0,872.0
묵2동,20194,6322.0,872.0
묵2동,20201,6208.0,876.0
묵2동,20202,6208.0,876.0
묵2동,20203,6208.0,876.0
묵2동,20204,6208.0,876.0
묵2동,20211,6348.0,882.0
묵2동,20212,6348.0,882.0
묵2동,20213,6348.0,882.0
묵2동,20214,6348.0,882.0
묵2동,20221,6276.0,867.0
묵2동,20222,6276.0,867.0
묵2동,20223,6276.0,867.0
묵2동,20224,6276.0,867.0
묵2동,20231,6265.0,871.0
묵2동,20232,6265.0,871.0
묵2동,20233,6265.0,871.0
묵2동,20234,6265.0,871.0
묵2동,20241,6265.0,871.0
묵2동,20242,6265.0,871.0
문래동,20191,15413.0,237.0
문래동,20192,15413.0,237.0
문래동,20193,15413.0,237.0
문래동,20194,15413.0,237.0
문래동,20201,15413.0,237.0
문래동,20202,15413.0,237.0
문래동,20203,15413.0,237.0
문래동,20204,15413.0,237.0
문래동,20211,15550.0,328.0
문래동,20212,15550.0,328.0
문래동,20213,15550.0,328.0
문래동,20214,15550.0,328.0
문래동,20221,19191.0,365.0
문래동,20222,19191.0,365.0
문래동,20223,19191.0,365.0
문래동,20224,19191.0,365.0
문래동,20231,18079.0,364.0
문래동,20232,18079.0,364.0
문래동,20233,18079.0,364.0
문래동,20234,18079.0,364.0
문래동,20241,18079.0,364.0
문래동,20242,18079.0,364.0
문정1동,20191,10021.0,845.0
문정1동,20192,10021.0,845.0
문정1동,20193,10021.0,845.0
문정1동,20194,10021.0,845.0
문정1동,20201,9582.0,850.0
문정1동,20202,9582.0,850.0
문정1동,20203,9582.0,850.0
문정1동,20204,9582.0,850.0
문정1동,20211,9950.0,842.0
문정1동,20212,9950.0,842.0
문정1동,20213,9950.0,842.0
문정1동,20214,9950.0,842.0
문정1동,20221,9330.0,864.0
문정1동,20222,9330.0,864.0
문정1동,20223,9330.0,864.0
문정1동,20224,9330.0,864.0
문정1동,20231,9433.0,858.0
문정1동,20232,9433.0,858.0
문정1동,20233,9433.0,858.0
문정1동,20234,9433.0,858.0
문정1동,20241,9433.0,858.0
문정1동,20242,9433.0,858.0
문정2동,20191,26958.0,53.0
문정2동,20192,26958.0,53.0
문정2동,20193,26958.0,53.0
문정2동,20194,26958.0,53.0
문정2동,20201,13850.0,220.0
문정2동,20202,13850.0,220.0
문정2동,20203,13850.0,220.0
문정2동,20204,13850.0,220.0
문정2동,20211,26971.0,54.0
문정2동,20212,26971.0,54.0
문정2동,20213,26971.0,54.0
문정2동,20214,26971.0,54.0
문정2동,20221,28046.0,91.0
문정2동,20222,28046.0,91.0
문정2동,20223,28046.0,91.0
문정2동,20224,28046.0,91.0
문정2동,20231,34558.0,91.0
문정2동,20232,34558.0,91.0
문정2동,20233,34558.0,91.0
문정2동,20234,34558.0,91.0
문정2동,20241,34558.0,91.0
문정2동,20242,34558.0,91.0
미성동,20191,10106.0,1297.0
미성동,20192,10106.0,1297.0
미성동,20193,10106.0,1297.0
미성동,20194,10106.0,1297.0
미성동,20201,10135.0,1367.0
미성동,20202,10135.0,1367.0
미성동,20203,10135.0,1367.0
미성동,20204,10135.0,1367.0
미성동,20211,10027.0,1142.0
미성동,20212,10027.0,1142.0
미성동,20213,10027.0,1142.0
미성동,20214,10027.0,1142.0
미성동,20221,10039.0,1276.0
미성동,20222,10039.0,1276.0
미성동,20223,10039.0,1276.0
미성동,20224,10039.0,1276.0
미성동,20231,10157.0,1379.0
미성동,20232,10157.0,1379.0
미성동,20233,10157.0,1379.0
미성동,20234,10157.0,1379.0
미성동,20241,10157.0,1379.0
미성동,20242,10157.0,1379.0
미아동,20191,7082.0,942.0
미아동,20192,7082.0,942.0
미아동,20193,7082.0,942.0
미아동,20194,7082.0,942.0
미아동,20201,7252.0,948.0
미아동,20202,7252.0,948.0
미아동,20203,7252.0,948.0
미아동,20204,7252.0,948.0
미아동,20211,7270.0,951.0
미아동,20212,7270.0,951.0
미아동,20213,7270.0,951.0
미아동,20214,7270.0,951.0
미아동,20221,7367.0,971.0
미아동,20222,7367.0,971.0
미아동,20223,7367.0,971.0
미아동,20224,7367.0,971.0
미아동,20231,7471.0,978.0
미아동,20232,7471.0,978.0
미아동,20233,7471.0,978.0
미아동,20234,7471.0,978.0
미아동,20241,7471.0,978.0
미아동,20242,7471.0,978.0
반포1동,20191,11827.0,763.0
반포1동,20192,11827.0,763.0
반포1동,20193,11827.0,763.0
반포1동,20194,11827.0,763.0
반포1동,20201,8510.0,90.0
반포1동,20202,8510.0,90.0
반포1동,20203,8510.0,90.0
반포1동,20204,8510.0,90.0
반포1동,20211,13748.0,765.0
반포1동,20212,13748.0,765.0
반포1동,20213,13748.0,765.0
반포1동,20214,13748.0,765.0
반포1동,20221,17294.0,830.0
반포1동,20222,17294.0,830.0
반포1동,20223,17294.0,830.0
반포1동,20224,17294.0,830.0
반포1동,20231,17157.0,826.0
반포1동,20232,17157.0,826.0
반포1동,20233,17157.0,826.0
반포1동,20234,17157.0,826.0
반포1동,20241,17157.0,826.0
반포1동,20242,17157.0,826.0
반포2동,20191,8268.0,29.0
반포2동,20192,8268.0,29.0
반포2동,20193,8268.0,29.0
반포2동,20194,8268.0,29.0
반포2동,20201,6770.0,40.0
반포2동,20202,6770.0,40.0
반포2동,20203,6770.0,40.0
반포2동,20204,6770.0,40.0
반포2동,20211,8337.0,33.0
반포2동,20212,8337.0,33.0
반포2동,20213,8337.0,33.0
반포2동,20214,8337.0,33.0
반포2동,20221,9473.0,21.0
반포2동,20222,9473.0,21.0
반포2동,20223,9473.0,21.0
반포2동,20224,9473.0,21.0
반포2동,20231,9471.0,21.0
반포2동,20232,9471.0,21.0
반포2동,20233,9471.0,21.0
반포2동,20234,9471.0,21.0
반포2동,20241,9471.0,21.0
반포2동,20242,9471.0,21.0
반포3동,20191,6608.0,40.0
반포3동,20192,6608.0,40.0
반포3동,20193,6608.0,40.0
반포3동,20194,6608.0,40.0
반포3동,20201,17743.0,628.0
반포3동,20202,17743.0,628.0
반포3동,20203,17743.0,628.0
반포3동,20204,17743.0,628.0
반포3동,20211,6986.0,45.0
반포3동,20212,6986.0,45.0
반포3동,20213,6986.0,45.0
반포3동,20214,6986.0,45.0
반포3동,20221,11136.0,54.0
반포3동,20222,11136.0,54.0
반포3동,20223,11136.0,54.0
반포3동,20224,11136.0,54.0
반포3동,20231,10792.0,53.0
반포3동,20232,10792.0,53.0
반포3동,20233,10792.0,53.0
반포3동,20234,10792.0,53.0
반포3동,20241,10792.0,53.0
반포3동,20242,10792.0,53.0
반포4동,20191,20187.0,678.0
반포4동,20192,20187.0,678.0
반포4동,20193,20187.0,678.0
반포4동,20194,20187.0,678.0
반포4동,20201,4768.0,60.0
반포4동,20202,4768.0,60.0
반포4동,20203,4768.0,60.0
반포4동,20204,4768.0,60.0
반포4동,20211,18312.0,675.0
반포4동,20212,18312.0,675.0
반포4동,20213,18312.0,675.0
반포4동,20214,18312.0,675.0
반포4동,20221,19332.0,769.0
반포4동,20222,19332.0,769.0
반포4동,20223,19332.0,769.0
반포4동,20224,19332.0,769.0
반포4동,20231,22629.0,769.0
반포4동,20232,22629.0,769.0
반포4동,20233,22629.0,769.0
반포4동,20234,22629.0,769.0
반포4동,20241,22629.0,769.0
반포4동,20242,22629.0,769.0
반포본동,20191,4252.0,13.0
반포본동,20192,4252.0,13.0
반포본동,20193,4252.0,13.0
반포본동,20194,4252.0,13.0
반포본동,20201,13439.0,707.0
반포본동,20202,13439.0,707.0
반포본동,20203,13439.0,707.0
반포본동,20204,13439.0,707.0
반포본동,20211,2343.0,13.0
반포본동,20212,2343.0,13.0
반포본동,20213,2343.0,13.0
반포본동,20214,2343.0,13.0
반포본동,20221,691.0,9.0
반포본동,20222,691.0,9.0
반포본동,20223,691.0,9.0
반포본동,20224,691.0,9.0
반포본동,20231,1911.0,23.0
반포본동,20232,1911.0,23.0
반포본동,20233,1911.0,23.0
반포본동,20234,1911.0,23.0
반포본동,20241,1911.0,23.0
반포본동,20242,1911.0,23.0
발산1동,20191,17935.0,727.0
발산1동,20192,17935.0,727.0
발산1동,20193,17935.0,727.0
발산1동,20194,17935.0,727.0
발산1동,20201,18614.0,727.0
발산1동,20202,18614.0,727.0
발산1동,20203,18614.0,727.0
발산1동,20204,18614.0,727.0
발산1동,20211,26315.0,753.0
발산1동,20212,26315.0,753.0
발산1동,20213,26315.0,753.0
발산1동,20214,26315.0,753.0
발산1동,20221,29360.0,742.0
발산1동,20222,29360.0,742.0
발산1동,20223,29360.0,742.0
발산1동,20224,29360.0,742.0
발산1동,20231,30117.0,817.0
발산1동,20232,30117.0,817.0
발산1동,20233,30117.0,817.0
발산1동,20234,30117.0,817.0
발산1동,20241,30117.0,817.0
발산1동,20242,30117.0,817.0
방배1동,20191,8453.0,821.0
방배1동,20192,8453.0,821.0
방배1동,20193,8453.0,821.0
방배1동,20194,8453.0,821.0
방배1동,20201,8394.0,820.0
방배1동,20202,8394.0,820.0
방배1동,20203,8394.0,820.0
방배1동,20204,8394.0,820.0
방배1동,20211,8479.0,823.0
방배1동,20212,8479.0,823.0
방배1동,20213,8479.0,823.0
방배1동,20214,8479.0,823.0
방배1동,20221,9809.0,1003.0
방배1동,20222,9809.0,1003.0
방배1동,20223,9809.0,1003.0
방배1동,20224,9809.0,1003.0
방배1동,20231,9692.0,998.0
방배1동,20232,9692.0,998.0
방배1동,20233,9692.0,998.0
방배1동,20234,9692.0,998.0
방배1동,20241,9692.0,998.0
방배1동,20242,9692.0,998.0
방배2동,20191,9414.0,1136.0
방배2동,20192,9414.0,1136.0
방배2동,20193,9414.0,1136.0
방배2동,20194,9414.0,1136.0
방배2동,20201,9451.0,1138.0
방배2동,20202,9451.0,1138.0
방배2동,20203,9451.0,1138.0
방배2동,20204,9451.0,1138.0
방배2동,20211,9480.0,1143.0
방배2동,20212,9480.0,1143.0
방배2동,20213,9480.0,1143.0
방배2동,20214,9480.0,1143.0
