행정동,년분기,지하철역_갯수,총승하차인원_합계,지하철역_목록,시군구,총_승객수
상계2동,20214,1,3244881.0,노원,,
상계3·4동,20191,1,0.0,당고개,,
상계3·4동,20192,1,0.0,당고개,,
상계3·4동,20193,1,0.0,당고개,,
상계3·4동,20194,1,0.0,당고개,,
상계3·4동,20201,1,0.0,당고개,,
상계3·4동,20202,1,0.0,당고개,,
상계3·4동,20203,1,0.0,당고개,,
상계3·4동,20204,1,0.0,당고개,,
상계3·4동,20211,1,1738687.0,당고개,,
상계3·4동,20212,1,2014041.0,당고개,,
상계3·4동,20213,1,1832227.0,당고개,,
상계3·4동,20214,1,1993700.0,당고개,,
상계5동,20191,1,0.0,상계,,
상계5동,20192,1,0.0,상계,,
상계5동,20193,1,0.0,상계,,
상계5동,20194,1,0.0,상계,,
상계5동,20201,1,0.0,상계,,
상계5동,20202,1,0.0,상계,,
상계5동,20203,1,0.0,상계,,
상계5동,20204,1,0.0,상계,,
상계5동,20211,1,2633935.0,상계,,
상계5동,20212,1,2957029.0,상계,,
상계5동,20213,1,2679748.0,상계,,
상계5동,20214,1,2943303.0,상계,,
상계6·7동,20191,1,0.0,노원,,
상계6·7동,20192,1,0.0,노원,,
상계6·7동,20193,1,0.0,노원,,
상계6·7동,20194,1,0.0,노원,,
상계6·7동,20201,1,0.0,노원,,
상계6·7동,20202,1,0.0,노원,,
상계6·7동,20203,1,0.0,노원,,
상계6·7동,20204,1,0.0,노원,,
상계6·7동,20211,1,2886075.0,노원,,
상계6·7동,20212,1,3217944.0,노원,,
상계6·7동,20213,1,2933850.0,노원,,
상계6·7동,20214,1,3218174.0,노원,,
상계8동,20191,1,0.0,마들,,
상계8동,20192,1,0.0,마들,,
상계8동,20193,1,0.0,마들,,
상계8동,20194,1,0.0,마들,,
상계8동,20201,1,0.0,마들,,
상계8동,20202,1,0.0,마들,,
상계8동,20203,1,0.0,마들,,
상계8동,20204,1,0.0,마들,,
상계8동,20211,1,1719436.0,마들,,
상계8동,20212,1,1932077.0,마들,,
상계8동,20213,1,1780174.0,마들,,
상계8동,20214,1,1988184.0,마들,,
상계9동,0,1,0.0,0,,
상도1동,20191,2,0.0,"숭실대입구(살피재), 상도",,
상도1동,20192,2,0.0,"상도, 숭실대입구(살피재)",,
상도1동,20193,2,0.0,"상도, 숭실대입구(살피재)",,
상도1동,20194,2,0.0,"상도, 숭실대입구(살피재)",,
상도1동,20201,2,0.0,"숭실대입구(살피재), 상도",,
상도1동,20202,2,0.0,"숭실대입구(살피재), 상도",,
상도1동,20203,2,0.0,"숭실대입구(살피재), 상도",,
상도1동,20204,2,0.0,"상도, 숭실대입구(살피재)",,
상도1동,20211,2,3124493.0,"상도, 숭실대입구(살피재)",,
상도1동,20212,2,3598212.0,"상도, 숭실대입구(살피재)",,
상도1동,20213,2,3124011.0,"상도, 숭실대입구(살피재)",,
상도1동,20214,2,3675565.0,"숭실대입구(살피재), 상도",,
상도2동,20191,1,0.0,장승배기,,
상도2동,20192,1,0.0,장승배기,,
상도2동,20193,1,0.0,장승배기,,
상도2동,20194,1,0.0,장승배기,,
상도2동,20201,1,0.0,장승배기,,
상도2동,20202,1,0.0,장승배기,,
상도2동,20203,1,0.0,장승배기,,
상도2동,20204,1,0.0,장승배기,,
상도2동,20211,1,1367192.0,장승배기,,
상도2동,20212,1,1514711.0,장승배기,,
상도2동,20213,1,1361084.0,장승배기,,
상도2동,20214,1,1478694.0,장승배기,,
상도3동,0,1,0.0,0,,
상도4동,0,1,0.0,0,,
상봉1동,20191,2,0.0,"망우, 상봉(시외버스터미널)",,
상봉1동,20192,2,0.0,"상봉(시외버스터미널), 망우",,
상봉1동,20193,2,0.0,"망우, 상봉(시외버스터미널)",,
상봉1동,20194,2,0.0,"망우, 상봉(시외버스터미널)",,
상봉1동,20201,2,0.0,"상봉(시외버스터미널), 망우",,
상봉1동,20202,2,0.0,"망우, 상봉(시외버스터미널)",,
상봉1동,20203,2,0.0,"망우, 상봉(시외버스터미널)",,
상봉1동,20204,2,0.0,"상봉(시외버스터미널), 망우",,
상봉1동,20211,2,1929480.0,"상봉(시외버스터미널), 망우",,
상봉1동,20212,2,2261504.0,"망우, 상봉(시외버스터미널)",,
상봉1동,20213,2,2031400.0,"망우, 상봉(시외버스터미널)",,
상봉1동,20214,2,2254133.0,"망우, 상봉(시외버스터미널)",,
상봉2동,20191,1,0.0,상봉(시외버스터미널),,
상봉2동,20192,1,0.0,상봉(시외버스터미널),,
상봉2동,20193,1,0.0,상봉(시외버스터미널),,
상봉2동,20194,1,0.0,상봉(시외버스터미널),,
상봉2동,20201,1,0.0,상봉(시외버스터미널),,
상봉2동,20202,1,0.0,상봉(시외버스터미널),,
상봉2동,20203,1,0.0,상봉(시외버스터미널),,
상봉2동,20204,1,0.0,상봉(시외버스터미널),,
상봉2동,20211,1,2397085.0,상봉(시외버스터미널),,
상봉2동,20212,1,2675926.0,상봉(시외버스터미널),,
상봉2동,20213,1,2382225.0,상봉(시외버스터미널),,
상봉2동,20214,1,2671264.0,상봉(시외버스터미널),,
상암동,0,1,0.0,디지털미디어시티,,
상암동,20191,1,0.0,디지털미디어시티,,
상암동,20192,1,0.0,디지털미디어시티,,
상암동,20193,1,0.0,디지털미디어시티,,
상암동,20194,1,0.0,디지털미디어시티,,
상암동,20201,1,0.0,디지털미디어시티,,
상암동,20202,1,0.0,디지털미디어시티,,
상암동,20203,1,0.0,디지털미디어시티,,
상암동,20204,1,0.0,디지털미디어시티,,
상암동,20211,1,1942709.0,디지털미디어시티,,
상암동,20212,1,2168853.0,디지털미디어시티,,
상암동,20213,1,1895934.0,디지털미디어시티,,
상암동,20214,1,2157049.0,디지털미디어시티,,
상일1동,20191,1,0.0,상일동,,
상일1동,20192,1,0.0,상일동,,
상일1동,20193,1,0.0,상일동,,
상일1동,20194,1,0.0,상일동,,
상일1동,20201,1,0.0,상일동,,
상일1동,20202,1,0.0,상일동,,
상일1동,20203,1,0.0,상일동,,
상일1동,20204,1,0.0,상일동,,
상일1동,20211,1,2258753.0,상일동,,
상일1동,20212,1,2357220.0,상일동,,
상일1동,20213,1,2070887.0,상일동,,
상일1동,20214,1,2321210.0,상일동,,
상일2동,0,1,0.0,0,,
서강동,20191,2,0.0,"광흥창(서강), 상수",,
서강동,20192,2,0.0,"상수, 광흥창(서강)",,
서강동,20193,2,0.0,"광흥창(서강), 상수",,
서강동,20194,2,0.0,"상수, 광흥창(서강)",,
서강동,20201,2,0.0,"상수, 광흥창(서강)",,
서강동,20202,2,0.0,"상수, 광흥창(서강)",,
서강동,20203,2,0.0,"광흥창(서강), 상수",,
서강동,20204,2,0.0,"광흥창(서강), 상수",,
서강동,20211,2,2377231.0,"광흥창(서강), 상수",,
서강동,20212,2,2745899.0,"광흥창(서강), 상수",,
서강동,20213,2,2411606.0,"광흥창(서강), 상수",,
서강동,20214,2,2828632.0,"광흥창(서강), 상수",,
서교동,0,1,0.0,홍대입구,,
서교동,20191,2,0.0,"망원, 홍대입구",,
서교동,20192,2,0.0,"망원, 홍대입구",,
서교동,20193,2,0.0,"홍대입구, 망원",,
서교동,20194,2,0.0,"홍대입구, 망원",,
서교동,20201,2,0.0,"망원, 홍대입구",,
서교동,20202,2,0.0,"망원, 홍대입구",,
서교동,20203,2,0.0,"망원, 홍대입구",,
서교동,20204,2,0.0,"홍대입구, 망원",,
서교동,20211,2,9855856.0,"망원, 홍대입구",,
서교동,20212,2,11542213.0,"망원, 홍대입구",,
서교동,20213,2,9723180.0,"홍대입구, 망원",,
서교동,20214,2,11869407.0,"홍대입구, 망원",,
서림동,0,1,0.0,서울대벤처타운,,
서빙고동,20191,1,0.0,서빙고,,
서빙고동,20192,1,0.0,서빙고,,
서빙고동,20193,1,0.0,서빙고,,
서빙고동,20194,1,0.0,서빙고,,
서빙고동,20201,1,0.0,서빙고,,
서빙고동,20202,1,0.0,서빙고,,
서빙고동,20203,1,0.0,서빙고,,
서빙고동,20204,1,0.0,서빙고,,
서빙고동,20211,1,253458.0,서빙고,,
서빙고동,20212,1,298311.0,서빙고,,
서빙고동,20213,1,261898.0,서빙고,,
서빙고동,20214,1,330776.0,서빙고,,
서원동,0,1,0.0,서원,,
서원동,20191,1,0.0,신림,,
서원동,20192,1,0.0,신림,,
서원동,20193,1,0.0,신림,,
서원동,20194,1,0.0,신림,,
서원동,20201,1,0.0,신림,,
서원동,20202,1,0.0,신림,,
서원동,20203,1,0.0,신림,,
서원동,20204,1,0.0,신림,,
서원동,20211,1,9004884.0,신림,,
서원동,20212,1,9940651.0,신림,,
서원동,20213,1,8992118.0,신림,,
서원동,20214,1,10056840.0,신림,,
서초1동,20191,1,0.0,교대(법원.검찰청),,
서초1동,20192,1,0.0,교대(법원.검찰청),,
서초1동,20193,1,0.0,교대(법원.검찰청),,
서초1동,20194,1,0.0,교대(법원.검찰청),,
서초1동,20201,1,0.0,교대(법원.검찰청),,
서초1동,20202,1,0.0,교대(법원.검찰청),,
서초1동,20203,1,0.0,교대(법원.검찰청),,
서초1동,20204,1,0.0,교대(법원.검찰청),,
서초1동,20211,1,4801783.0,교대(법원.검찰청),,
서초1동,20212,1,5368123.0,교대(법원.검찰청),,
서초1동,20213,1,4742141.0,교대(법원.검찰청),,
서초1동,20214,1,5383608.0,교대(법원.검찰청),,
서초2동,0,1,0.0,강남,,
서초2동,20191,1,0.0,양재(서초구청),,
서초2동,20192,1,0.0,양재(서초구청),,
서초2동,20193,1,0.0,양재(서초구청),,
서초2동,20194,1,0.0,양재(서초구청),,
서초2동,20201,1,0.0,양재(서초구청),,
서초2동,20202,1,0.0,양재(서초구청),,
서초2동,20203,1,0.0,양재(서초구청),,
서초2동,20204,1,0.0,양재(서초구청),,
서초2동,20211,1,5383143.0,양재(서초구청),,
서초2동,20212,1,6089103.0,양재(서초구청),,
서초2동,20213,1,5301683.0,양재(서초구청),,
서초2동,20214,1,6173584.0,양재(서초구청),,
서초3동,20191,3,0.0,"교대(법원.검찰청), 남부터미널(예술의전당), 서초",,
서초3동,20192,3,0.0,"남부터미널(예술의전당), 서초, 교대(법원.검찰청)",,
서초3동,20193,3,0.0,"교대(법원.검찰청), 서초, 남부터미널(예술의전당)",,
서초3동,20194,3,0.0,"서초, 교대(법원.검찰청), 남부터미널(예술의전당)",,
서초3동,20201,3,0.0,"남부터미널(예술의전당), 서초, 교대(법원.검찰청)",,
서초3동,20202,3,0.0,"서초, 남부터미널(예술의전당), 교대(법원.검찰청)",,
서초3동,20203,3,0.0,"교대(법원.검찰청), 서초, 남부터미널(예술의전당)",,
서초3동,20204,3,0.0,"교대(법원.검찰청), 서초, 남부터미널(예술의전당)",,
서초3동,20211,3,8533526.0,"교대(법원.검찰청), 남부터미널(예술의전당), 서초",,
서초3동,20212,3,9604245.0,"남부터미널(예술의전당), 교대(법원.검찰청), 서초",,
서초3동,20213,3,8391555.0,"남부터미널(예술의전당), 교대(법원.검찰청), 서초",,
서초3동,20214,3,9659792.0,"서초, 남부터미널(예술의전당), 교대(법원.검찰청)",,
서초4동,0,1,0.0,0,,
석관동,20191,1,0.0,석계,,
석관동,20192,1,0.0,석계,,
석관동,20193,1,0.0,석계,,
석관동,20194,1,0.0,석계,,
석관동,20201,1,0.0,석계,,
석관동,20202,1,0.0,석계,,
석관동,20203,1,0.0,석계,,
석관동,20204,1,0.0,석계,,
석관동,20211,1,2996002.0,석계,,
석관동,20212,1,3387333.0,석계,,
석관동,20213,1,3022967.0,석계,,
석관동,20214,1,3415563.0,석계,,
석촌동,0,2,0.0,"석촌고분, 석촌",,
석촌동,20191,1,0.0,석촌,,
석촌동,20192,1,0.0,석촌,,
석촌동,20193,1,0.0,석촌,,
석촌동,20194,1,0.0,석촌,,
석촌동,20201,1,0.0,석촌,,
석촌동,20202,1,0.0,석촌,,
석촌동,20203,1,0.0,석촌,,
석촌동,20204,1,0.0,석촌,,
석촌동,20211,1,1193342.0,석촌,,
석촌동,20212,1,1319052.0,석촌,,
석촌동,20213,1,1191508.0,석촌,,
석촌동,20214,1,1347059.0,석촌,,
성내1동,20191,1,0.0,강동구청,,
성내1동,20192,1,0.0,강동구청,,
성내1동,20193,1,0.0,강동구청,,
성내1동,20194,1,0.0,강동구청,,
성내1동,20201,1,0.0,강동구청,,
성내1동,20202,1,0.0,강동구청,,
성내1동,20203,1,0.0,강동구청,,
성내1동,20204,1,0.0,강동구청,,
성내1동,20211,1,1512767.0,강동구청,,
성내1동,20212,1,1633429.0,강동구청,,
성내1동,20213,1,1465081.0,강동구청,,
성내1동,20214,1,1650507.0,강동구청,,
성내2동,20191,2,0.0,"천호(풍납토성), 강동",,
성내2동,20192,2,0.0,"천호(풍납토성), 강동",,
성내2동,20193,2,0.0,"강동, 천호(풍납토성)",,
성내2동,20194,2,0.0,"강동, 천호(풍납토성)",,
성내2동,20201,2,0.0,"천호(풍납토성), 강동",,
성내2동,20202,2,0.0,"강동, 천호(풍납토성)",,
성내2동,20203,2,0.0,"강동, 천호(풍납토성)",,
성내2동,20204,2,0.0,"천호(풍납토성), 강동",,
성내2동,20211,2,5048421.0,"강동, 천호(풍납토성)",,
성내2동,20212,2,5426102.0,"천호(풍납토성), 강동",,
성내2동,20213,2,4826910.0,"천호(풍납토성), 강동",,
성내2동,20214,2,5466138.0,"강동, 천호(풍납토성)",,
성내3동,0,1,0.0,0,,
성북동,0,1,0.0,0,,
성산1동,0,1,0.0,0,,
성산2동,20191,2,0.0,"마포구청, 월드컵경기장(성산)",,
성산2동,20192,2,0.0,"월드컵경기장(성산), 마포구청",,
성산2동,20193,2,0.0,"마포구청, 월드컵경기장(성산)",,
성산2동,20194,2,0.0,"월드컵경기장(성산), 마포구청",,
성산2동,20201,2,0.0,"마포구청, 월드컵경기장(성산)",,
성산2동,20202,2,0.0,"월드컵경기장(성산), 마포구청",,
성산2동,20203,2,0.0,"마포구청, 월드컵경기장(성산)",,
성산2동,20204,2,0.0,"월드컵경기장(성산), 마포구청",,
성산2동,20211,2,2575357.0,"월드컵경기장(성산), 마포구청",,
성산2동,20212,2,2954795.0,"월드컵경기장(성산), 마포구청",,
성산2동,20213,2,2674443.0,"마포구청, 월드컵경기장(성산)",,
성산2동,20214,2,2977284.0,"마포구청, 월드컵경기장(성산)",,
성수1가1동,20191,1,0.0,서울숲,,
성수1가1동,20192,1,0.0,서울숲,,
성수1가1동,20193,1,0.0,서울숲,,
성수1가1동,20194,1,0.0,서울숲,,
성수1가1동,20201,1,0.0,서울숲,,
성수1가1동,20202,1,0.0,서울숲,,
성수1가1동,20203,1,0.0,서울숲,,
성수1가1동,20204,1,0.0,서울숲,,
성수1가1동,20211,1,1302371.0,서울숲,,
성수1가1동,20212,1,1864662.0,서울숲,,
성수1가1동,20213,1,1477647.0,서울숲,,
성수1가1동,20214,1,1791087.0,서울숲,,
성수1가2동,20191,1,0.0,뚝섬,,
성수1가2동,20192,1,0.0,뚝섬,,
성수1가2동,20193,1,0.0,뚝섬,,
성수1가2동,20194,1,0.0,뚝섬,,
성수1가2동,20201,1,0.0,뚝섬,,
성수1가2동,20202,1,0.0,뚝섬,,
성수1가2동,20203,1,0.0,뚝섬,,
성수1가2동,20204,1,0.0,뚝섬,,
성수1가2동,20211,1,2986441.0,뚝섬,,
성수1가2동,20212,1,3614622.0,뚝섬,,
성수1가2동,20213,1,3049113.0,뚝섬,,
성수1가2동,20214,1,3515841.0,뚝섬,,
성수2가1동 ,0,1,0.0,0,,
성수2가3동,20191,1,0.0,성수,,
성수2가3동,20192,1,0.0,성수,,
성수2가3동,20193,1,0.0,성수,,
성수2가3동,20194,1,0.0,성수,,
성수2가3동,20201,1,0.0,성수,,
성수2가3동,20202,1,0.0,성수,,
성수2가3동,20203,1,0.0,성수,,
성수2가3동,20204,1,0.0,성수,,
성수2가3동,20211,1,4886269.0,성수,,
성수2가3동,20212,1,5528472.0,성수,,
성수2가3동,20213,1,5035499.0,성수,,
성수2가3동,20214,1,5785983.0,성수,,
성현동,0,1,0.0,0,,
세곡동,0,1,0.0,0,,
소공동,20191,2,0.0,"을지로입구, 시청",,
소공동,20192,2,0.0,"을지로입구, 시청",,
소공동,20193,2,0.0,"을지로입구, 시청",,
소공동,20194,2,0.0,"을지로입구, 시청",,
소공동,20201,2,0.0,"시청, 을지로입구",,
소공동,20202,2,0.0,"을지로입구, 시청",,
소공동,20203,2,0.0,"시청, 을지로입구",,
소공동,20204,2,0.0,"을지로입구, 시청",,
소공동,20211,2,10846665.0,"을지로입구, 시청",,
소공동,20212,2,12076377.0,"을지로입구, 시청",,
소공동,20213,2,10532234.0,"을지로입구, 시청",,
소공동,20214,2,12607534.0,"시청, 을지로입구",,
송정동,0,1,0.0,0,,
송중동,0,1,0.0,0,,
송천동,20191,1,0.0,미아사거리,,
송천동,20192,1,0.0,미아사거리,,
송천동,20193,1,0.0,미아사거리,,
송천동,20194,1,0.0,미아사거리,,
송천동,20201,1,0.0,미아사거리,,
송천동,20202,1,0.0,미아사거리,,
송천동,20203,1,0.0,미아사거리,,
송천동,20204,1,0.0,미아사거리,,
송천동,20211,1,3953575.0,미아사거리,,
송천동,20212,1,4405619.0,미아사거리,,
송천동,20213,1,3953395.0,미아사거리,,
송천동,20214,1,4415965.0,미아사거리,,
송파1동,0,1,0.0,0,,
송파2동,0,1,0.0,0,,
수궁동,20191,1,0.0,온수(성공회대입구),,
수궁동,20192,1,0.0,온수(성공회대입구),,
수궁동,20193,1,0.0,온수(성공회대입구),,
수궁동,20194,1,0.0,온수(성공회대입구),,
수궁동,20201,1,0.0,온수(성공회대입구),,
수궁동,20202,1,0.0,온수(성공회대입구),,
수궁동,20203,1,0.0,온수(성공회대입구),,
수궁동,20204,1,0.0,온수(성공회대입구),,
수궁동,20211,1,2334734.0,온수(성공회대입구),,
수궁동,20212,1,2714290.0,온수(성공회대입구),,
수궁동,20213,1,2321909.0,온수(성공회대입구),,
수궁동,20214,1,2661259.0,온수(성공회대입구),,
수색동,0,2,0.0,"디지털미디어시티, 수색",,
수서동,0,1,0.0,수서,,
수서동,20191,1,0.0,수서,,
수서동,20192,1,0.0,수서,,
수서동,20193,1,0.0,수서,,
수서동,20194,1,0.0,수서,,
수서동,20201,1,0.0,수서,,
수서동,20202,1,0.0,수서,,
수서동,20203,1,0.0,수서,,
수서동,20204,1,0.0,수서,,
수서동,20211,1,4198070.0,수서,,
수서동,20212,1,4985574.0,수서,,
수서동,20213,1,4344711.0,수서,,
수서동,20214,1,5087965.0,수서,,
수유1동,20191,1,0.0,화계,,
수유1동,20192,1,0.0,화계,,
수유1동,20193,1,0.0,화계,,
수유1동,20194,1,0.0,화계,,
수유1동,20201,1,0.0,화계,,
수유1동,20202,1,0.0,화계,,
수유1동,20203,1,0.0,화계,,
수유1동,20204,1,0.0,화계,,
수유1동,20211,1,458797.0,화계,,
수유1동,20212,1,522618.0,화계,,
수유1동,20213,1,485710.0,화계,,
수유1동,20214,1,533419.0,화계,,
수유2동,20191,1,0.0,가오리,,
수유2동,20192,1,0.0,가오리,,
수유2동,20193,1,0.0,가오리,,
수유2동,20194,1,0.0,가오리,,
수유2동,20201,1,0.0,가오리,,
수유2동,20202,1,0.0,가오리,,
수유2동,20203,1,0.0,가오리,,
수유2동,20204,1,0.0,가오리,,
수유2동,20211,1,564220.0,가오리,,
수유2동,20212,1,652059.0,가오리,,
수유2동,20213,1,611231.0,가오리,,
수유2동,20214,1,658132.0,가오리,,
수유3동,0,1,0.0,0,,
숭인1동,20191,1,0.0,동묘앞,,
숭인1동,20192,1,0.0,동묘앞,,
숭인1동,20193,1,0.0,동묘앞,,
숭인1동,20194,1,0.0,동묘앞,,
숭인1동,20201,1,0.0,동묘앞,,
숭인1동,20202,1,0.0,동묘앞,,
숭인1동,20203,1,0.0,동묘앞,,
숭인1동,20204,1,0.0,동묘앞,,
숭인1동,20211,1,1443624.0,동묘앞,,
숭인1동,20212,1,1655958.0,동묘앞,,
숭인1동,20213,1,1429229.0,동묘앞,,
숭인1동,20214,1,1567171.0,동묘앞,,
숭인2동,0,1,0.0,0,,
시흥1동,20191,1,0.0,금천구청,,
시흥1동,20192,1,0.0,금천구청,,
시흥1동,20193,1,0.0,금천구청,,
시흥1동,20194,1,0.0,금천구청,,
시흥1동,20201,1,0.0,금천구청,,
시흥1동,20202,1,0.0,금천구청,,
시흥1동,20203,1,0.0,금천구청,,
시흥1동,20204,1,0.0,금천구청,,
시흥1동,20211,1,1664149.0,금천구청,,
시흥1동,20212,1,1909080.0,금천구청,,
시흥1동,20213,1,1671593.0,금천구청,,
시흥1동,20214,1,1905037.0,금천구청,,
시흥2동,0,1,0.0,0,,
시흥3동,0,1,0.0,0,,
시흥4동,0,1,0.0,0,,
시흥5동,0,1,0.0,0,,
신길1동,20191,1,0.0,신길,,
신길1동,20192,1,0.0,신길,,
신길1동,20193,1,0.0,신길,,
신길1동,20194,1,0.0,신길,,
신길1동,20201,1,0.0,신길,,
신길1동,20202,1,0.0,신길,,
신길1동,20203,1,0.0,신길,,
신길1동,20204,1,0.0,신길,,
신길1동,20211,1,1223587.0,신길,,
신길1동,20212,1,1389542.0,신길,,
신길1동,20213,1,1194056.0,신길,,
신길1동,20214,1,1346950.0,신길,,
신길3동,0,1,0.0,0,,
신길4동,0,1,0.0,0,,
신길5동,0,1,0.0,0,,
신길6동,0,1,0.0,보라매,,
신길6동,20191,1,0.0,신풍,,
신길6동,20192,1,0.0,신풍,,
신길6동,20193,1,0.0,신풍,,
신길6동,20194,1,0.0,신풍,,
신길6동,20201,1,0.0,신풍,,
신길6동,20202,1,0.0,신풍,,
신길6동,20203,1,0.0,신풍,,
신길6동,20204,1,0.0,신풍,,
신길6동,20211,1,1631252.0,신풍,,
신길6동,20212,1,1839200.0,신풍,,
신길6동,20213,1,1642233.0,신풍,,
신길6동,20214,1,1820101.0,신풍,,
신길7동,0,2,0.0,"대방, 서울지방병무청",,
신길7동,20191,1,0.0,대방,,
신길7동,20192,1,0.0,대방,,
신길7동,20193,1,0.0,대방,,
신길7동,20194,1,0.0,대방,,
신길7동,20201,1,0.0,대방,,
신길7동,20202,1,0.0,대방,,
신길7동,20203,1,0.0,대방,,
신길7동,20204,1,0.0,대방,,
신길7동,20211,1,1813136.0,대방,,
신길7동,20212,1,2038594.0,대방,,
신길7동,20213,1,1785750.0,대방,,
신길7동,20214,1,2039711.0,대방,,
신내1동,20191,1,0.0,봉화산(서울의료원),,
신내1동,20192,1,0.0,봉화산(서울의료원),,
신내1동,20193,1,0.0,봉화산(서울의료원),,
신내1동,20194,1,0.0,봉화산(서울의료원),,
신내1동,20201,1,0.0,봉화산(서울의료원),,
신내1동,20202,1,0.0,봉화산(서울의료원),,
신내1동,20203,1,0.0,봉화산(서울의료원),,
신내1동,20204,1,0.0,봉화산(서울의료원),,
신내1동,20211,1,1191940.0,봉화산(서울의료원),,
신내1동,20212,1,1329967.0,봉화산(서울의료원),,
신내1동,20213,1,1205032.0,봉화산(서울의료원),,
신내1동,20214,1,1341394.0,봉화산(서울의료원),,
신내2동,0,1,0.0,0,,
신당5동,20191,1,0.0,신당,,
신당5동,20192,1,0.0,신당,,
신당5동,20193,1,0.0,신당,,
신당5동,20194,1,0.0,신당,,
신당5동,20201,1,0.0,신당,,
신당5동,20202,1,0.0,신당,,
신당5동,20203,1,0.0,신당,,
신당5동,20204,1,0.0,신당,,
신당5동,20211,1,2030365.0,신당,,
신당5동,20212,1,2260726.0,신당,,
신당5동,20213,1,2024434.0,신당,,
신당5동,20214,1,2273963.0,신당,,
신당동,20191,2,0.0,"청구, 신당",,
신당동,20192,2,0.0,"신당, 청구",,
신당동,20193,2,0.0,"신당, 청구",,
신당동,20194,2,0.0,"신당, 청구",,
신당동,20201,2,0.0,"청구, 신당",,
신당동,20202,2,0.0,"청구, 신당",,
신당동,20203,2,0.0,"신당, 청구",,
신당동,20204,2,0.0,"청구, 신당",,
신당동,20211,2,1663449.0,"신당, 청구",,
신당동,20212,2,1904612.0,"신당, 청구",,
신당동,20213,2,1756000.0,"청구, 신당",,
신당동,20214,2,1968169.0,"신당, 청구",,
신대방1동,0,1,0.0,0,,
신대방2동,0,2,0.0,"보라매병원, 보라매공원",,
신도림동,20191,2,0.0,"도림천, 신도림",,
신도림동,20192,2,0.0,"도림천, 신도림",,
신도림동,20193,2,0.0,"도림천, 신도림",,
신도림동,20194,2,0.0,"신도림, 도림천",,
신도림동,20201,2,0.0,"신도림, 도림천",,
신도림동,20202,2,0.0,"신도림, 도림천",,
신도림동,20203,2,0.0,"신도림, 도림천",,
신도림동,20204,2,0.0,"도림천, 신도림",,
신도림동,20211,2,7663016.0,"신도림, 도림천",,
신도림동,20212,2,8726216.0,"신도림, 도림천",,
신도림동,20213,2,7497214.0,"도림천, 신도림",,
신도림동,20214,2,8641277.0,"신도림, 도림천",,
신림동,0,1,0.0,신림,,
신사1동,20191,1,0.0,응암,,
신사1동,20192,1,0.0,응암,,
신사1동,20193,1,0.0,응암,,
신사1동,20194,1,0.0,응암,,
신사1동,20201,1,0.0,응암,,
신사1동,20202,1,0.0,응암,,
신사1동,20203,1,0.0,응암,,
신사1동,20204,1,0.0,응암,,
신사1동,20211,1,2504806.0,응암,,
신사1동,20212,1,2810580.0,응암,,
신사1동,20213,1,2527594.0,응암,,
신사1동,20214,1,2795739.0,응암,,
신사2동,20191,1,0.0,새절(신사),,
신사2동,20192,1,0.0,새절(신사),,
신사2동,20193,1,0.0,새절(신사),,
신사2동,20194,1,0.0,새절(신사),,
신사2동,20201,1,0.0,새절(신사),,
신사2동,20202,1,0.0,새절(신사),,
신사2동,20203,1,0.0,새절(신사),,
신사2동,20204,1,0.0,새절(신사),,
신사2동,20211,1,1767608.0,새절(신사),,
신사2동,20212,1,2001418.0,새절(신사),,
신사2동,20213,1,1765936.0,새절(신사),,
신사2동,20214,1,1969297.0,새절(신사),,
신사동,0,1,0.0,0,,
신사동,20191,1,0.0,신대방,,
신사동,20192,1,0.0,신대방,,
신사동,20193,1,0.0,신대방,,
신사동,20194,1,0.0,신대방,,
신사동,20201,1,0.0,신대방,,
신사동,20202,1,0.0,신대방,,
신사동,20203,1,0.0,신대방,,
신사동,20204,1,0.0,신대방,,
신사동,20211,1,3719326.0,신대방,,
신사동,20212,1,4203613.0,신대방,,
신사동,20213,1,3783120.0,신대방,,
신사동,20214,1,4189240.0,신대방,,
신수동,0,1,0.0,0,,
신원동,0,1,0.0,0,,
신월1동,0,1,0.0,0,,
신월2동,0,1,0.0,0,,
신월3동,0,1,0.0,0,,
신월4동,0,1,0.0,0,,
신월5동,0,1,0.0,0,,
신월6동,0,1,0.0,0,,
신월7동,0,1,0.0,0,,
신정1동,0,1,0.0,0,,
신정2동,0,1,0.0,0,,
신정3동,20191,1,0.0,신정네거리,,
신정3동,20192,1,0.0,신정네거리,,
신정3동,20193,1,0.0,신정네거리,,
신정3동,20194,1,0.0,신정네거리,,
신정3동,20201,1,0.0,신정네거리,,
신정3동,20202,1,0.0,신정네거리,,
신정3동,20203,1,0.0,신정네거리,,
신정3동,20204,1,0.0,신정네거리,,
신정3동,20211,1,1454392.0,신정네거리,,
신정3동,20212,1,1671579.0,신정네거리,,
신정3동,20213,1,1485390.0,신정네거리,,
신정3동,20214,1,1661650.0,신정네거리,,
신정4동,20191,1,0.0,신정(은행정),,
신정4동,20192,1,0.0,신정(은행정),,
신정4동,20193,1,0.0,신정(은행정),,
신정4동,20194,1,0.0,신정(은행정),,
신정4동,20201,1,0.0,신정(은행정),,
신정4동,20202,1,0.0,신정(은행정),,
신정4동,20203,1,0.0,신정(은행정),,
신정4동,20204,1,0.0,신정(은행정),,
신정4동,20211,1,1780539.0,신정(은행정),,
신정4동,20212,1,1992072.0,신정(은행정),,
