행정동,지하철역,년분기
청운효자동,0,20244
청파동,0,20244
평창동,0,20244
풍납1동,천호(풍납토성),20244
풍납2동,0,20244
하계1동,0,20244
합정동,합정,20244
항동,0,20244
행운동,0,20244
혜화동,0,20244
홍은1동,0,20244
홍은2동,0,20244
홍제2동,0,20244
홍제3동,0,20244
화곡2동,0,20244
화곡3동,0,20244
화곡4동,0,20244
화곡6동,0,20244
화곡8동,0,20244
화곡본동,0,20244
황학동,0,20244
회기동,0,20244
후암동,0,20244
휘경2동,0,20244
가락본동,오금,20242
가리봉동,0,20242
가양2동,0,20242
가양3동,0,20242
가회동,0,20242
개봉2동,0,20242
개봉3동,0,20242
개포1동,0,20242
개포4동,0,20242
거여2동,0,20242
고덕1동,0,20242
고덕2동,0,20242
고척1동,0,20242
고척2동,0,20242
교남동,0,20242
구로1동,0,20242
구로4동,대림(구로구청),20242
구산동,0,20242
군자동,0,20242
금호2.3가동,0,20242
길음2동,0,20242
낙성대동,0,20242
난곡동,0,20242
난향동,0,20242
남가좌2동,0,20242
노량진2동,0,20242
다산동,약수,20242
다산동,청구,20242
답십리1동,0,20242
답십리2동,0,20242
대림1동,0,20242
대림2동,대림(구로구청),20242
대치1동,도곡,20242
도림동,0,20242
도봉1동,0,20242
도화동,공덕,20242
독산2동,0,20242
독산3동,0,20242
독산4동,0,20242
돈암1동,0,20242
돈암2동,0,20242
동선동,0,20242
등촌2동,0,20242
마천2동,0,20242
망우3동,0,20242
망원1동,0,20242
망원2동,0,20242
면목2동,0,20242
면목5동,0,20242
면목7동,0,20242
목4동,0,20242
목5동,0,20242
무악동,0,20242
묵1동,0,20242
문정1동,0,20242
미성동,0,20242
반포3동,0,20242
방배4동,0,20242
방배본동,0,20242
방학2동,0,20242
방학3동,0,20242
번2동,0,20242
번3동,0,20242
보광동,0,20242
부암동,0,20242
북가좌1동,0,20242
북가좌2동,0,20242
북아현동,0,20242
불광2동,연신내,20242
사당1동,사당,20242
사당1동,이수,20242
사당3동,0,20242
사당5동,0,20242
삼각산동,0,20242
삼성동,0,20242
삼전동,0,20242
삼청동,0,20242
상계10동,0,20242
상계6.7동,0,20242
상계9동,0,20242
상도3동,0,20242
상도4동,0,20242
서초4동,0,20242
성내3동,0,20242
성북동,0,20242
성산1동,0,20242
성수2가1동,0,20242
성현동,0,20242
세곡동,0,20242
송정동,0,20242
송중동,0,20242
송파2동,0,20242
수유3동,0,20242
숭인1동,동묘앞,20242
시흥2동,0,20242
시흥3동,0,20242
시흥4동,0,20242
시흥5동,0,20242
신길3동,0,20242
신길4동,0,20242
신길5동,0,20242
신내2동,0,20242
신당5동,신당,20242
신대방1동,0,20242
신수동,0,20242
신원동,0,20242
신월1동,0,20242
신월2동,0,20242
신월3동,0,20242
신월4동,0,20242
신월5동,0,20242
신월6동,0,20242
신월7동,0,20242
신정1동,0,20242
신정2동,0,20242
신정6동,0,20242
쌍문1동,0,20242
쌍문2동,0,20242
쌍문3동,0,20242
쌍문4동,0,20242
암사1동,0,20242
암사3동,암사역사공원,20242
역삼2동,0,20242
역촌동,0,20242
연남동,0,20242
연희동,0,20242
염리동,0,20242
염창동,0,20242
왕십리도선동,0,20242
용문동,효창공원앞,20242
원효로1동,0,20242
원효로2동,0,20242
월계1동,0,20242
월곡1동,0,20242
위례동,0,20242
은천동,0,20242
응암1동,0,20242
응암2동,0,20242
응암3동,0,20242
이촌1동,0,20242
이촌2동,0,20242
이태원2동,0,20242
인수동,0,20242
일원1동,0,20242
자양1동,0,20242
자양2동,0,20242
자양3동,0,20242
잠실3동,0,20242
장안1동,0,20242
장안2동,0,20242
장위1동,0,20242
장위3동,0,20242
전농2동,0,20242
정릉2동,0,20242
정릉3동,0,20242
조원동,0,20242
종암동,0,20242
중계1동,0,20242
중계4동,0,20242
중계본동,0,20242
중곡1동,0,20242
중곡2동,0,20242
중곡4동,0,20242
중림동,0,20242
중앙동,0,20242
중화1동,0,20242
창2동,0,20242
창3동,0,20242
창4동,창동,20242
창신1동,동대문,20242
창신1동,동묘앞,20242
창신2동,0,20242
천호2동,0,20242
천호3동,0,20242
청구동,0,20242
청담동,0,20242
청량리동,0,20242
청림동,0,20242
청운효자동,0,20242
청파동,0,20242
평창동,0,20242
풍납1동,천호(풍납토성),20242
풍납2동,0,20242
하계1동,0,20242
합정동,합정,20242
행운동,0,20242
혜화동,0,20242
홍은1동,0,20242
홍은2동,0,20242
홍제2동,0,20242
홍제3동,0,20242
화곡2동,0,20242
화곡3동,0,20242
화곡4동,0,20242
화곡6동,0,20242
화곡8동,0,20242
화곡본동,0,20242
황학동,0,20242
회기동,0,20242
후암동,0,20242
휘경2동,0,20242
가락본동,오금,20243
가리봉동,0,20243
가양2동,0,20243
가양3동,0,20243
가회동,0,20243
개봉2동,0,20243
개봉3동,0,20243
개포1동,0,20243
개포3동,대청,20243
개포4동,0,20243
거여2동,0,20243
고덕1동,0,20243
고덕2동,0,20243
고척1동,0,20243
고척2동,0,20243
교남동,0,20243
구로1동,0,20243
구로4동,대림(구로구청),20243
구산동,0,20243
군자동,0,20243
금호2.3가동,0,20243
길음2동,0,20243
낙성대동,0,20243
난곡동,0,20243
난향동,0,20243
남가좌2동,0,20243
노량진2동,0,20243
다산동,약수,20243
다산동,청구,20243
답십리1동,0,20243
답십리2동,0,20243
대림1동,0,20243
대림2동,대림(구로구청),20243
대치1동,도곡,20243
도림동,0,20243
도봉1동,0,20243
도화동,공덕,20243
독산2동,0,20243
독산3동,0,20243
독산4동,0,20243
돈암1동,0,20243
돈암2동,0,20243
동선동,0,20243
등촌2동,0,20243
마천2동,0,20243
망우3동,0,20243
망원1동,0,20243
망원2동,0,20243
면목2동,0,20243
면목5동,0,20243
면목7동,0,20243
목4동,0,20243
목5동,0,20243
무악동,0,20243
묵1동,0,20243
문정1동,0,20243
미성동,0,20243
반포3동,0,20243
방배4동,0,20243
방배본동,0,20243
방학2동,0,20243
방학3동,0,20243
번2동,0,20243
번3동,0,20243
보광동,0,20243
부암동,0,20243
북가좌1동,0,20243
북가좌2동,0,20243
북아현동,0,20243
불광2동,연신내,20243
사당1동,사당,20243
사당1동,이수,20243
사당3동,0,20243
사당5동,0,20243
삼각산동,0,20243
삼성동,0,20243
삼전동,0,20243
삼청동,0,20243
상계10동,0,20243
상계6.7동,0,20243
상계9동,0,20243
상도3동,0,20243
상도4동,0,20243
상일1동,상일동,20243
상일2동,0,20243
서초4동,0,20243
성내3동,0,20243
성북동,0,20243
성산1동,0,20243
성수2가1동,0,20243
성현동,0,20243
세곡동,0,20243
송정동,0,20243
송중동,0,20243
송파2동,0,20243
수유3동,0,20243
숭인1동,동묘앞,20243
시흥2동,0,20243
시흥3동,0,20243
시흥4동,0,20243
시흥5동,0,20243
신길3동,0,20243
신길4동,0,20243
신길5동,0,20243
신내2동,0,20243
신당5동,신당,20243
신대방1동,0,20243
신수동,0,20243
신원동,0,20243
신월1동,0,20243
신월2동,0,20243
신월3동,0,20243
신월4동,0,20243
신월5동,0,20243
신월6동,0,20243
신월7동,0,20243
신정1동,0,20243
신정2동,0,20243
신정6동,0,20243
쌍문1동,0,20243
쌍문2동,0,20243
쌍문3동,0,20243
쌍문4동,0,20243
암사1동,0,20243
역삼2동,0,20243
역촌동,0,20243
연남동,0,20243
연희동,0,20243
염리동,0,20243
염창동,0,20243
왕십리도선동,0,20243
용문동,효창공원앞,20243
원효로1동,0,20243
원효로2동,0,20243
월계1동,0,20243
월곡1동,0,20243
위례동,0,20243
은천동,0,20243
응암1동,0,20243
응암2동,0,20243
응암3동,0,20243
이촌1동,0,20243
이촌2동,0,20243
이태원2동,0,20243
인수동,0,20243
일원1동,0,20243
자양1동,0,20243
자양2동,0,20243
자양3동,0,20243
잠실3동,0,20243
장안1동,0,20243
장안2동,0,20243
장위1동,0,20243
장위3동,0,20243
전농2동,0,20243
정릉2동,0,20243
정릉3동,0,20243
조원동,0,20243
종암동,0,20243
중계1동,0,20243
중계4동,0,20243
중계본동,0,20243
중곡1동,0,20243
중곡2동,0,20243
중곡4동,0,20243
중림동,0,20243
중앙동,0,20243
중화1동,0,20243
창2동,0,20243
창3동,0,20243
창4동,창동,20243
창신1동,동대문,20243
창신1동,동묘앞,20243
창신2동,0,20243
천호2동,0,20243
천호3동,0,20243
청구동,0,20243
청담동,0,20243
청량리동,0,20243
청림동,0,20243
청운효자동,0,20243
청파동,0,20243
평창동,0,20243
풍납1동,천호(풍납토성),20243
풍납2동,0,20243
하계1동,0,20243
합정동,합정,20243
항동,0,20243
행운동,0,20243
혜화동,0,20243
홍은1동,0,20243
홍은2동,0,20243
홍제2동,0,20243
홍제3동,0,20243
화곡2동,0,20243
화곡3동,0,20243
화곡4동,0,20243
화곡6동,0,20243
화곡8동,0,20243
화곡본동,0,20243
황학동,0,20243
회기동,0,20243
후암동,0,20243
휘경2동,0,20243
