"동별","종사자규모별","항목","단위","2019 년","2020 년","2021 년","2022 년",
"서초4동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","28529","32081","31706","30827",
"서초4동","남","사업체현황(종사자규모별/동별)(2015년 이후)","","13739","16181","15601","14951",
"서초4동","여","사업체현황(종사자규모별/동별)(2015년 이후)","","14790","15900","16105","15876",
"서초4동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","1880","3460","3107","3065",
"서초4동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","4104","5976","5513","5227",
"서초4동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","608","676","625","615",
"서초4동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","3784","4364","4027","3907",
"서초4동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","319","301","320","306",
"서초4동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","4196","3917","4161","4033",
"서초4동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","138","153","166","147",
"서초4동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","4083","4464","4974","4242",
"서초4동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","33","41","49","46",
"서초4동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","2458","2980","3466","3056",
"서초4동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","28","26","29","29",
"서초4동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","4569","4016","4895","4966",
"서초4동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","3","4","3","4",
"서초4동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","1168","1264","1177","1362",
"서초4동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","1","1","1","2",
"서초4동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","792","578","519","1075",
"서초4동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","2","3","2","2",
"서초4동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","3375","4522","2974","2959",
"잠원동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","2199","3974","3812","3368",
"잠원동","여성대표자","사업체현황(종사자규모별/동별)(2015년 이후)","","772","1377","1298","1171",
"잠원동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","18054","19899","20974","18105",
"잠원동","남","사업체현황(종사자규모별/동별)(2015년 이후)","","10235","11816","12736","11059",
"잠원동","여","사업체현황(종사자규모별/동별)(2015년 이후)","","7819","8083","8238","7046",
"잠원동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","1627","3289","3177","2803",
"잠원동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","3039","4990","5317","4120",
"잠원동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","316","408","357","302",
"잠원동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","1968","2581","2264","1956",
"잠원동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","142","175","159","158",
"잠원동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","1840","2231","2051","2054",
"잠원동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","79","74","82","75",
"잠원동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","2261","2118","2245","2062",
"잠원동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","12","14","19","12",
"잠원동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","785","954","1306","839",
"잠원동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","13","6","11","12",
"잠원동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","1896","1106","1976","1708",
"잠원동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","6","4","4","4",
"잠원동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","2204","1545","1611","1508",
"잠원동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","1","2","2","1",
"잠원동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","615","1179","1430","895",
"잠원동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","3","2","1","1",
"잠원동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","3446","3195","2774","2963",
"반포본동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","665","813","374","248",
"반포본동","여성대표자","사업체현황(종사자규모별/동별)(2015년 이후)","","356","432","203","144",
"반포본동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","2326","2698","1286","1098",
"반포본동","남","사업체현황(종사자규모별/동별)(2015년 이후)","","1053","1287","598","550",
"반포본동","여","사업체현황(종사자규모별/동별)(2015년 이후)","","1273","1411","688","548",
"반포본동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","589","734","340","221",
"반포본동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","936","1071","456","271",
"반포본동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","45","48","16","11",
"반포본동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","289","309","100","80",
"반포본동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","19","16","7","5",
"반포본동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","240","197","87","77",
"반포본동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","3","7","4","5",
"반포본동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","72","219","94","174",
"반포본동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","7","5","6","4",
"반포본동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","471","382","441","273",
"반포본동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","2","3","1","2",
"반포본동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","318","520","108","223",
"반포본동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","","-","-","-",
"반포본동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","","-","-","-",
"반포본동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","","-","-","-",
"반포본동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","","-","-","-",
"반포본동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","","-","-","-",
"반포본동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","","-","-","-",
"반포1동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","1737","2912","2593","2551",
"반포1동","여성대표자","사업체현황(종사자규모별/동별)(2015년 이후)","","676","1092","993","989",
"반포1동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","10255","11720","13146","14683",
"반포1동","남","사업체현황(종사자규모별/동별)(2015년 이후)","","5881","5939","7270","9063",
"반포1동","여","사업체현황(종사자규모별/동별)(2015년 이후)","","4374","5781","5876","5620",
"반포1동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","1410","2503","2127","2107",
"반포1동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","2702","3736","3386","3250",
"반포1동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","193","249","292","257",
"반포1동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","1203","1602","1913","1674",
"반포1동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","74","89","103","108",
"반포1동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","948","1140","1363","1394",
"반포1동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","38","41","44","49",
"반포1동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","1052","1158","1260","1451",
"반포1동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","12","15","14","16",
"반포1동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","892","1054","1091","1141",
"반포1동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","7","13","11","11",
"반포1동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","921","1953","1783","1561",
"반포1동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","2","1","-","2",
"반포1동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","756","307","-","700",
"반포1동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","","1","1","-",
"반포1동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","","770","605","-",
"반포1동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","1","-","1","1",
"반포1동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","1781","-","1745","3512",
