,사용월,호선명_x,지하철역,유임승차인원,무임승차인원,유임하차인원,무임하차인원,작업일자,호선명_y,구,동,구_동,총승하차인원,월,분기
5652,202108,분당선,신갈,80464,20391,80254,20887,20210903,0,0,0,0,201996,8,3분기
5653,202107,분당선,신갈,85019,21050,84555,21494,20210803,0,0,0,0,212118,7,3분기
5654,202106,분당선,신갈,95775,23005,94719,23173,20210703,0,0,0,0,236672,6,2분기
5655,202105,분당선,신갈,90103,22627,90176,22910,20210603,0,0,0,0,225816,5,2분기
5656,202104,분당선,신갈,93256,23140,93511,23453,20210503,0,0,0,0,233360,4,2분기
5657,202103,분당선,신갈,95019,23612,95110,23899,20210403,0,0,0,0,237640,3,1분기
5658,202102,분당선,신갈,77777,17331,78005,17624,20210303,0,0,0,0,190737,2,1분기
5659,202101,분당선,신갈,80568,16161,80675,16373,20210203,0,0,0,0,193777,1,1분기
5660,202112,5호선,신금호,139709,31957,141838,35996,20220103,5호선,성동구,금호1가동,성동구_금호1가동,349500,12,4분기
5661,202111,5호선,신금호,139837,33533,140853,38108,20211203,5호선,성동구,금호1가동,성동구_금호1가동,352331,11,4분기
5662,202110,5호선,신금호,128898,33543,132527,38003,20211103,5호선,성동구,금호1가동,성동구_금호1가동,332971,10,4분기
5663,202109,5호선,신금호,117989,30547,120597,34424,20211003,5호선,성동구,금호1가동,성동구_금호1가동,303557,9,3분기
5664,202108,5호선,신금호,113317,29405,116503,33436,20210903,5호선,성동구,금호1가동,성동구_금호1가동,292661,8,3분기
5665,202107,5호선,신금호,119701,29579,122383,33703,20210803,5호선,성동구,금호1가동,성동구_금호1가동,305366,7,3분기
5666,202106,5호선,신금호,137563,32652,138691,36746,20210703,5호선,성동구,금호1가동,성동구_금호1가동,345652,6,2분기
5667,202105,5호선,신금호,129192,31858,130741,35847,20210603,5호선,성동구,금호1가동,성동구_금호1가동,327638,5,2분기
5668,202104,5호선,신금호,136095,32325,136617,36654,20210503,5호선,성동구,금호1가동,성동구_금호1가동,341691,4,2분기
5669,202103,5호선,신금호,136210,32329,137310,36679,20210403,5호선,성동구,금호1가동,성동구_금호1가동,342528,3,1분기
5670,202102,5호선,신금호,107901,25467,109041,28553,20210303,5호선,성동구,금호1가동,성동구_금호1가동,270962,2,1분기
5671,202101,5호선,신금호,111467,24597,114066,27697,20210203,5호선,성동구,금호1가동,성동구_금호1가동,277827,1,1분기
5672,202112,5호선,신길,98968,9786,107316,10243,20220103,경부선,영등포구,신길1동,영등포구_신길1동,226313,12,4분기
5673,202112,5호선,신길,98968,9786,107316,10243,20220103,5호선,영등포구,영등포동,영등포구_영등포동,226313,12,4분기
5674,202112,경부선,신길,202406,37138,168902,34608,20220103,경부선,영등포구,신길1동,영등포구_신길1동,443054,12,4분기
5675,202112,경부선,신길,202406,37138,168902,34608,20220103,5호선,영등포구,영등포동,영등포구_영등포동,443054,12,4분기
5676,202111,5호선,신길,98979,10471,105525,10953,20211203,경부선,영등포구,신길1동,영등포구_신길1동,225928,11,4분기
5677,202111,5호선,신길,98979,10471,105525,10953,20211203,5호선,영등포구,영등포동,영등포구_영등포동,225928,11,4분기
