사용월,호선명_x,지하철역,유임승차인원,무임승차인원,유임하차인원,무임하차인원,작업일자,호선명_y,구,동,구_동
201906,5호선,강동,492543,109533,427448,99454,20221216,5호선,강동구,성내2동,강동구_성내2동
201905,5호선,강동,534982,113710,459174,102956,20190603,5호선,강동구,성내2동,강동구_성내2동
201904,5호선,강동,522716,109840,449905,99591,20190503,5호선,강동구,성내2동,강동구_성내2동
201903,5호선,강동,519193,108153,448805,98298,20190403,5호선,강동구,성내2동,강동구_성내2동
201902,5호선,강동,424509,90001,366056,81839,20190303,5호선,강동구,성내2동,강동구_성내2동
201901,5호선,강동,502069,104126,433173,94346,20190203,5호선,강동구,성내2동,강동구_성내2동
201912,8호선,강동구청,268227,71468,274409,72794,20200103,8호선,강동구,성내1동,강동구_성내1동
201911,8호선,강동구청,257968,68294,263216,68996,20191203,8호선,강동구,성내1동,강동구_성내1동
201910,8호선,강동구청,259773,71278,263453,72121,20191103,8호선,강동구,성내1동,강동구_성내1동
201909,8호선,강동구청,233532,62652,237078,63254,20191003,8호선,강동구,성내1동,강동구_성내1동
201908,8호선,강동구청,242227,64352,245717,64939,20190903,8호선,강동구,성내1동,강동구_성내1동
201907,8호선,강동구청,264395,67559,267852,68009,20190803,8호선,강동구,성내1동,강동구_성내1동
201906,8호선,강동구청,243349,66140,246152,66205,20221216,8호선,강동구,성내1동,강동구_성내1동
201905,8호선,강동구청,266051,70254,266520,70546,20190603,8호선,강동구,성내1동,강동구_성내1동
201904,8호선,강동구청,261231,67371,264901,67752,20190503,8호선,강동구,성내1동,강동구_성내1동
201903,8호선,강동구청,258999,66709,263132,67270,20190403,8호선,강동구,성내1동,강동구_성내1동
201902,8호선,강동구청,218566,55566,222194,56153,20190303,8호선,강동구,성내1동,강동구_성내1동
201901,8호선,강동구청,264480,66036,269595,66708,20190203,8호선,강동구,성내1동,강동구_성내1동
201912,경의선,강매,73967,18147,59326,17243,20200103,0,0,0,0
201911,경의선,강매,75174,18722,61701,17593,20191203,0,0,0,0
201910,경의선,강매,77779,20037,64200,18991,20191103,0,0,0,0
201909,경의선,강매,69025,16828,56167,16072,20191003,0,0,0,0
201908,경의선,강매,67230,16547,54693,15654,20190903,0,0,0,0
201907,경의선,강매,73433,17443,59842,16723,20190803,0,0,0,0
201907,경의선,강매,73433,17443,59842,16723,20190803,0,0,0,0
201907,경의선,강매,73433,17443,59842,16723,20190803,0,0,0,0
201906,경의선,강매,69863,17822,57212,17141,20221216,0,0,0,0
201905,경의선,강매,78025,18999,63827,18348,20190603,0,0,0,0
201904,경의선,강매,76709,18665,62711,17826,20190503,0,0,0,0
201903,경의선,강매,73405,17741,59787,16981,20190403,0,0,0,0
201902,경의선,강매,58287,14265,47481,13640,20190303,0,0,0,0
201901,경의선,강매,68817,16219,55740,15458,20190203,0,0,0,0
201912,2호선,강변(동서울터미널),1245774,153741,1228136,149308,20200103,2호선,광진구,구의3동,광진구_구의3동
201911,2호선,강변(동서울터미널),1234497,151012,1220539,149115,20191203,2호선,광진구,구의3동,광진구_구의3동
201910,2호선,강변(동서울터미널),1252124,165563,1230291,161334,20191103,2호선,광진구,구의3동,광진구_구의3동
201909,2호선,강변(동서울터미널),1151211,141369,1144489,137983,20191003,2호선,광진구,구의3동,광진구_구의3동
201908,2호선,강변(동서울터미널),1232046,144967,1228106,143117,20190903,2호선,광진구,구의3동,광진구_구의3동
201907,2호선,강변(동서울터미널),1231239,147774,1222330,143602,20190803,2호선,광진구,구의3동,광진구_구의3동
201906,2호선,강변(동서울터미널),1194678,150896,1180114,147023,20221216,2호선,광진구,구의3동,광진구_구의3동
201905,2호선,강변(동서울터미널),1310416,160160,1289645,155742,20190603,2호선,광진구,구의3동,광진구_구의3동
201904,2호선,강변(동서울터미널),1229785,155989,1204504,151691,20190503,2호선,광진구,구의3동,광진구_구의3동
201903,2호선,강변(동서울터미널),1266670,152907,1239411,148737,20190403,2호선,광진구,구의3동,광진구_구의3동
201902,2호선,강변(동서울터미널),1142580,126110,1132462,122366,20190303,2호선,광진구,구의3동,광진구_구의3동
201901,2호선,강변(동서울터미널),1234132,143139,1210954,137791,20190203,2호선,광진구,구의3동,광진구_구의3동
0,0,강일,0,0,0,0,0,5호선,강동구,강일동,강동구_강일동
0,0,강일,0,0,0,0,0,5호선,강동구,강일동,강동구_강일동
201912,경춘선,강촌,10802,3608,9398,3581,20200103,0,0,0,0
201911,경춘선,강촌,15118,4363,13398,4256,20191203,0,0,0,0
201910,경춘선,강촌,18938,6239,15483,6041,20191103,0,0,0,0
201909,경춘선,강촌,14872,5014,12191,4779,20191003,0,0,0,0
201908,경춘선,강촌,17882,5311,14002,5252,20190903,0,0,0,0
201907,경춘선,강촌,13616,4768,10951,4758,20190803,0,0,0,0
201906,경춘선,강촌,17412,5636,14425,5674,20221216,0,0,0,0
201905,경춘선,강촌,20442,6853,17067,6662,20190603,0,0,0,0
201904,경춘선,강촌,18108,5564,15320,5348,20190503,0,0,0,0
201903,경춘선,강촌,16359,4402,14133,4322,20190403,0,0,0,0
201902,경춘선,강촌,9978,3335,8623,3412,20190303,0,0,0,0
201901,경춘선,강촌,9716,3707,8853,3635,20190203,0,0,0,0
201912,5호선,개롱,170734,50460,174316,51667,20200103,5호선,송파구,가락2동,송파구_가락2동
201911,5호선,개롱,170920,48871,174193,50281,20191203,5호선,송파구,가락2동,송파구_가락2동
201910,5호선,개롱,172316,52274,174719,53308,20191103,5호선,송파구,가락2동,송파구_가락2동
201909,5호선,개롱,154434,47232,158384,48265,20191003,5호선,송파구,가락2동,송파구_가락2동
201908,5호선,개롱,159395,47962,161923,49164,20190903,5호선,송파구,가락2동,송파구_가락2동
201907,5호선,개롱,170557,50744,172238,52001,20190803,5호선,송파구,가락2동,송파구_가락2동
201906,5호선,개롱,161398,49440,164045,50583,20221216,5호선,송파구,가락2동,송파구_가락2동
201905,5호선,개롱,176100,51636,179280,52660,20190603,5호선,송파구,가락2동,송파구_가락2동
201904,5호선,개롱,171380,50597,176877,51992,20190503,5호선,송파구,가락2동,송파구_가락2동
201903,5호선,개롱,168164,50183,172933,50897,20190403,5호선,송파구,가락2동,송파구_가락2동
201902,5호선,개롱,135263,40638,138660,41482,20190303,5호선,송파구,가락2동,송파구_가락2동
201901,5호선,개롱,161324,46963,165432,47841,20190203,5호선,송파구,가락2동,송파구_가락2동
201912,경인선,개봉,581861,173443,569738,179624,20200103,경인선,구로구,개봉1동,구로구_개봉1동
201911,경인선,개봉,581986,167648,569394,172726,20191203,경인선,구로구,개봉1동,구로구_개봉1동
201910,경인선,개봉,602056,181142,584957,187259,20191103,경인선,구로구,개봉1동,구로구_개봉1동
201909,경인선,개봉,545743,158761,532092,163696,20191003,경인선,구로구,개봉1동,구로구_개봉1동
201908,경인선,개봉,545298,163667,532832,170273,20190903,경인선,구로구,개봉1동,구로구_개봉1동
201907,경인선,개봉,573542,168556,560772,174750,20190803,경인선,구로구,개봉1동,구로구_개봉1동
201906,경인선,개봉,563889,168760,548921,174688,20221216,경인선,구로구,개봉1동,구로구_개봉1동
201905,경인선,개봉,623904,176017,607447,183270,20190603,경인선,구로구,개봉1동,구로구_개봉1동
201904,경인선,개봉,603072,171004,593959,178139,20190503,경인선,구로구,개봉1동,구로구_개봉1동
201903,경인선,개봉,600479,171015,593798,177318,20190403,경인선,구로구,개봉1동,구로구_개봉1동
201902,경인선,개봉,495274,138840,490939,143914,20190303,경인선,구로구,개봉1동,구로구_개봉1동
201901,경인선,개봉,567257,160030,567401,166520,20190203,경인선,구로구,개봉1동,구로구_개봉1동
201912,분당선,개포동,87267,26393,90048,27290,20200103,분당선,강남구,개포2동,강남구_개포2동
201911,분당선,개포동,87062,26109,90171,26762,20191203,분당선,강남구,개포2동,강남구_개포2동
201910,분당선,개포동,85391,26683,88897,27184,20191103,분당선,강남구,개포2동,강남구_개포2동
201909,분당선,개포동,74720,23026,77412,23606,20191003,분당선,강남구,개포2동,강남구_개포2동
201908,분당선,개포동,74462,22969,77030,23476,20190903,분당선,강남구,개포2동,강남구_개포2동
201907,분당선,개포동,82177,22968,84980,23639,20190803,분당선,강남구,개포2동,강남구_개포2동
201906,분당선,개포동,78042,22746,79797,23441,20221216,분당선,강남구,개포2동,강남구_개포2동
201905,분당선,개포동,85515,24460,87374,25243,20190603,분당선,강남구,개포2동,강남구_개포2동
201904,분당선,개포동,82484,23929,85406,24460,20190503,분당선,강남구,개포2동,강남구_개포2동
201903,분당선,개포동,80379,23297,82954,23732,20190403,분당선,강남구,개포2동,강남구_개포2동
201902,분당선,개포동,64343,18099,65911,18529,20190303,분당선,강남구,개포2동,강남구_개포2동
201901,분당선,개포동,76658,21538,78688,22152,20190203,분당선,강남구,개포2동,강남구_개포2동
201912,9호선,개화,72085,14352,49627,11401,20200103,9호선,강서구,방화2동,강서구_방화2동
201911,9호선,개화,75551,14914,51000,11903,20191203,9호선,강서구,방화2동,강서구_방화2동
201910,9호선,개화,83608,17896,54506,14366,20191103,9호선,강서구,방화2동,강서구_방화2동
201909,9호선,개화,158772,35616,101406,27954,20191003,9호선,강서구,방화2동,강서구_방화2동
201908,9호선,개화,165279,38172,108403,30122,20190903,9호선,강서구,방화2동,강서구_방화2동
201907,9호선,개화,172806,39609,113433,31313,20190803,9호선,강서구,방화2동,강서구_방화2동
201906,9호선,개화,160725,40196,105798,31789,20221216,9호선,강서구,방화2동,강서구_방화2동
201905,9호선,개화,179618,42642,116284,33522,20190603,9호선,강서구,방화2동,강서구_방화2동
201904,9호선,개화,179110,40701,113463,31541,20190503,9호선,강서구,방화2동,강서구_방화2동
201903,9호선,개화,171650,39199,109779,30289,20190403,9호선,강서구,방화2동,강서구_방화2동
201902,9호선,개화,143005,30770,92260,23725,20190303,9호선,강서구,방화2동,강서구_방화2동
201901,9호선,개화,169271,35930,110797,27430,20190203,9호선,강서구,방화2동,강서구_방화2동
201912,5호선,개화산,141708,38390,133832,36535,20200103,5호선,강서구,방화2동,강서구_방화2동
201911,5호선,개화산,141279,37756,133884,35702,20191203,5호선,강서구,방화2동,강서구_방화2동
201910,5호선,개화산,143432,40570,136061,38707,20191103,5호선,강서구,방화2동,강서구_방화2동
201909,5호선,개화산,131877,35803,125215,34378,20191003,5호선,강서구,방화2동,강서구_방화2동
201908,5호선,개화산,139158,36513,131434,34740,20190903,5호선,강서구,방화2동,강서구_방화2동
201907,5호선,개화산,149286,37929,140376,36406,20190803,5호선,강서구,방화2동,강서구_방화2동
201906,5호선,개화산,139642,38052,131747,37037,20221216,5호선,강서구,방화2동,강서구_방화2동
201905,5호선,개화산,155529,40397,145851,39201,20190603,5호선,강서구,방화2동,강서구_방화2동
201904,5호선,개화산,151720,38492,142818,37334,20190503,5호선,강서구,방화2동,강서구_방화2동
201903,5호선,개화산,149387,37515,140992,36073,20190403,5호선,강서구,방화2동,강서구_방화2동
201902,5호선,개화산,124357,30810,118171,29469,20190303,5호선,강서구,방화2동,강서구_방화2동
201901,5호선,개화산,147874,35495,139989,33823,20190203,5호선,강서구,방화2동,강서구_방화2동
201912,5호선,거여,190770,61999,175165,59695,20200103,5호선,송파구,거여1동,송파구_거여1동
201911,5호선,거여,189185,60076,173829,58119,20191203,5호선,송파구,거여1동,송파구_거여1동
201910,5호선,거여,190578,64068,174585,61746,20191103,5호선,송파구,거여1동,송파구_거여1동
201909,5호선,거여,173738,56159,159749,54182,20191003,5호선,송파구,거여1동,송파구_거여1동
201908,5호선,거여,174868,58103,160744,56359,20190903,5호선,송파구,거여1동,송파구_거여1동
201907,5호선,거여,184159,59930,169233,58117,20190803,5호선,송파구,거여1동,송파구_거여1동
201906,5호선,거여,175000,57985,161307,56217,20221216,5호선,송파구,거여1동,송파구_거여1동
201905,5호선,거여,193222,61337,177992,59545,20190603,5호선,송파구,거여1동,송파구_거여1동
201904,5호선,거여,187447,59071,172518,57557,20190503,5호선,송파구,거여1동,송파구_거여1동
201903,5호선,거여,184524,58775,170609,57306,20190403,5호선,송파구,거여1동,송파구_거여1동
201902,5호선,거여,143733,48305,133279,47106,20190303,5호선,송파구,거여1동,송파구_거여1동
201901,5호선,거여,170625,56371,158520,55024,20190203,5호선,송파구,거여1동,송파구_거여1동
201912,2호선,건대입구,1293080,106723,1434377,111335,20200103,2호선,광진구,화양동,광진구_화양동
201912,2호선,건대입구,1293080,106723,1434377,111335,20200103,7호선,광진구,화양동,광진구_화양동
201912,7호선,건대입구,455679,65455,494188,59932,20200103,2호선,광진구,화양동,광진구_화양동
201912,7호선,건대입구,455679,65455,494188,59932,20200103,7호선,광진구,화양동,광진구_화양동
201911,2호선,건대입구,1257498,101735,1386494,105979,20191203,2호선,광진구,화양동,광진구_화양동
201911,2호선,건대입구,1257498,101735,1386494,105979,20191203,7호선,광진구,화양동,광진구_화양동
